Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Expanded_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsNear_self_keyboard & IsOpen_microwave,"['Walk_microwave', 'Open_microwave', 'Walk_keyboard']","['Walk_keyboard', 'RightGrab_keyboard', 'Walk_microwave', 'Open_microwave']","['Walk', 'Open']","['microwave', 'keyboard']",False,False,4,0.03200674057006836,33,3,"['Walk(microwave)', 'Open(microwave)', 'Walk(keyboard)']",57
IsCut_plum & IsPlugged_keyboard,"['Walk_keyboard', 'PlugIn_keyboard', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_plum', 'LeftGrab_plum', 'Cut_plum']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_plum', 'RightGrab_plum', 'Cut_plum']","['Walk', 'PlugIn', 'RightGrab', 'LeftGrab', 'Cut']","['keyboard', 'kitchenknife', 'plum']",False,False,18,1.1899232864379883,72,7,"['Walk(keyboard)', 'PlugIn(keyboard)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(plum)', 'LeftGrab(plum)', 'Cut(plum)']",393
IsOn_breadslice_desk & IsPlugged_tv & IsNear_self_door,"['Walk_tv', 'PlugIn_tv', 'Walk_breadslice', 'RightGrab_breadslice', 'Walk_desk', 'RightPut_breadslice_desk', 'Walk_door']","['Walk_breadslice', 'RightGrab_breadslice', 'Walk_desk', 'RightPut_breadslice_desk', 'Walk_tv', 'PlugIn_tv', 'Walk_door']","['Walk', 'PlugIn', 'RightGrab', 'RightPut']","['tv', 'breadslice', 'desk', 'door']",False,False,16,0.7877647876739502,79,7,"['Walk(tv)', 'PlugIn(tv)', 'Walk(breadslice)', 'RightGrab(breadslice)', 'Walk(desk)', 'RightPut(breadslice,desk)', 'Walk(door)']",407
IsIn_toiletpaper_toilet & IsClose_toilet & IsPlugged_mouse,"['Walk_mouse', 'PlugIn_mouse', 'Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_toilet', 'Open_toilet', 'RightPutIn_toiletpaper_toilet', 'Close_toilet']","['Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_toilet', 'Close_toilet', 'Walk_mouse', 'PlugIn_mouse']","['Walk', 'PlugIn', 'RightGrab', 'Open', 'RightPutIn', 'Close']","['mouse', 'toiletpaper', 'toilet']",False,False,38,3.5438027381896973,74,8,"['Walk(toiletpaper)', 'RightGrab(toiletpaper)', 'Walk(toilet)', 'Open(toilet)', 'RightPutIn(toiletpaper,toilet)', 'Close(toilet)', 'Walk(mouse)', 'PlugIn(mouse)']",1026
IsSwitchedOn_microwave & IsPlugged_tablelamp,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave', 'Walk_tablelamp', 'PlugIn_tablelamp']","['Walk_microwave', 'SwitchOn_microwave', 'Walk_tablelamp', 'PlugIn_tablelamp']","['Walk', 'PlugIn', 'SwitchOn']","['microwave', 'tablelamp']",False,False,14,0.6718668937683105,54,5,"['Walk(tablelamp)', 'PlugIn(tablelamp)', 'Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)']",262
IsNear_self_creamybuns & IsOpen_printer,"['Walk_printer', 'Open_printer', 'Walk_creamybuns']","['Walk_creamybuns', 'RightGrab_creamybuns', 'Walk_printer', 'Open_printer']","['Walk', 'Open']","['printer', 'creamybuns']",False,False,4,0.03400707244873047,33,3,"['Walk(printer)', 'Open(printer)', 'Walk(creamybuns)']",57
IsOpen_bathroomcabinet & IsNear_self_condimentbottle,"['Walk_bathroomcabinet', 'Open_bathroomcabinet', 'Walk_condimentbottle']","['Walk_condimentbottle', 'RightGrab_condimentbottle', 'Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk', 'Open']","['bathroomcabinet', 'condimentbottle']",False,False,4,0.03000664710998535,33,3,"['Walk(bathroomcabinet)', 'Open(bathroomcabinet)', 'Walk(condimentbottle)']",57
IsNear_self_apple & IsClean_tvstand,"['Walk_rag', 'LeftGrab_rag', 'Walk_tvstand', 'Wipe_tvstand', 'Walk_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_tvstand', 'RightPut_apple_tvstand']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'tvstand', 'apple']",False,False,6,0.03900790214538574,59,5,"['Walk(rag)', 'LeftGrab(rag)', 'Walk(tvstand)', 'Wipe(tvstand)', 'Walk(apple)']",128
IsIn_candybar_toilet & IsClose_toilet & IsOn_plate_cuttingboard,"['Walk_plate', 'LeftGrab_plate', 'Walk_candybar', 'RightGrab_candybar', 'Walk_cuttingboard', 'LeftPut_plate_cuttingboard', 'Walk_toilet', 'Open_toilet', 'RightPutIn_candybar_toilet', 'Close_toilet']","['Walk_candybar', 'RightGrab_candybar', 'Walk_toilet', 'RightPutIn_candybar_toilet', 'Close_toilet', 'Walk_plate', 'RightGrab_plate', 'Walk_cuttingboard', 'RightPut_plate_cuttingboard']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'Open', 'RightPutIn', 'Close']","['plate', 'candybar', 'cuttingboard', 'toilet']",False,False,56,3.999391794204712,92,10,"['Walk(plate)', 'LeftGrab(plate)', 'Walk(candybar)', 'RightGrab(candybar)', 'Walk(cuttingboard)', 'LeftPut(plate,cuttingboard)', 'Walk(toilet)', 'Open(toilet)', 'RightPutIn(candybar,toilet)', 'Close(toilet)']",1338
IsClean_paper & IsClean_closet,"['Walk_rag', 'LeftGrab_rag', 'Walk_closet', 'Wipe_closet', 'Walk_paper', 'Wipe_paper']","['Walk_paper', 'RightGrab_paper', 'Walk_closet', 'RightGrab_closet']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'closet', 'paper']",False,False,16,0.30406904220581055,68,6,"['Walk(rag)', 'LeftGrab(rag)', 'Walk(paper)', 'Wipe(paper)', 'Walk(closet)', 'Wipe(closet)']",267
IsIn_cereal_coffeemaker & IsClose_coffeemaker & IsOpen_milk,"['Walk_milk', 'Open_milk', 'Walk_cereal', 'RightGrab_cereal', 'Walk_coffeemaker', 'PlugIn_coffeemaker', 'Open_coffeemaker', 'RightPutIn_cereal_coffeemaker', 'Close_coffeemaker']","['Walk_cereal', 'RightGrab_cereal', 'Walk_coffeemaker', 'RightPutIn_cereal_coffeemaker', 'Close_coffeemaker', 'Walk_milk', 'Open_milk']","['Walk', 'Open', 'RightGrab', 'PlugIn', 'RightPutIn', 'Close']","['milk', 'cereal', 'coffeemaker']",True,True,54,5.04792857170105,0,0,[],264
IsSwitchedOn_cellphone & IsPlugged_cellphone,"['Walk_cellphone', 'PlugIn_cellphone', 'SwitchOn_cellphone']","['Walk_cellphone', 'SwitchOn_cellphone', 'PlugIn_cellphone']","['Walk', 'PlugIn', 'SwitchOn']",['cellphone'],False,False,7,0.1710371971130371,31,3,"['Walk(cellphone)', 'PlugIn(cellphone)', 'SwitchOn(cellphone)']",86
IsClean_hairproduct & IsNear_self_juice & IsClean_coffeepot,"['Walk_rag', 'LeftGrab_rag', 'Walk_coffeepot', 'Wipe_coffeepot', 'Walk_hairproduct', 'Wipe_hairproduct', 'Walk_juice']","['Walk_hairproduct', 'RightGrab_hairproduct', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_hairproduct', 'Walk_self', 'RightGrab_juice', 'Walk_coffeepot', 'RightGrab_coffeepot']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'coffeepot', 'hairproduct', 'juice']",False,False,17,0.7704942226409912,83,7,"['Walk(rag)', 'LeftGrab(rag)', 'Walk(hairproduct)', 'Wipe(hairproduct)', 'Walk(coffeepot)', 'Wipe(coffeepot)', 'Walk(juice)']",429
IsOn_folder_rug & IsNear_self_garbagecan & IsOn_pudding_cabinet,"['Walk_folder', 'LeftGrab_folder', 'Walk_pudding', 'RightGrab_pudding', 'Walk_rug', 'LeftPut_folder_rug', 'Walk_cabinet', 'RightPut_pudding_cabinet', 'Walk_garbagecan']","['Walk_rug', 'RightGrab_folder', 'Walk_garbagecan', 'RightPut_folder_garbagecan', 'Walk_cabinet', 'RightGrab_pudding', 'RightPut_pudding_cabinet']","['Walk', 'LeftGrab', 'RightGrab', 'LeftPut', 'RightPut']","['folder', 'pudding', 'rug', 'cabinet', 'garbagecan']",False,False,33,1.1735763549804688,97,9,"['Walk(folder)', 'LeftGrab(folder)', 'Walk(rug)', 'LeftPut(folder,rug)', 'Walk(pudding)', 'RightGrab(pudding)', 'Walk(cabinet)', 'RightPut(pudding,cabinet)', 'Walk(garbagecan)']",953
IsIn_rug_desk & IsClose_desk & IsOpen_coffeemaker,"['Walk_coffeemaker', 'Open_coffeemaker', 'Walk_rug', 'RightGrab_rug', 'Walk_desk', 'Open_desk', 'RightPutIn_rug_desk', 'Close_desk']","['Walk_rug', 'RightGrab_rug', 'Walk_desk', 'RightPutIn_rug_desk', 'Close_desk', 'Walk_coffeemaker', 'Open_coffeemaker']","['Walk', 'Open', 'RightGrab', 'RightPutIn', 'Close']","['coffeemaker', 'rug', 'desk']",False,False,38,3.827000617980957,69,8,"['Walk(coffeemaker)', 'Open(coffeemaker)', 'Walk(rug)', 'RightGrab(rug)', 'Walk(desk)', 'Open(desk)', 'RightPutIn(rug,desk)', 'Close(desk)']",1001
IsIn_chicken_coffeemaker & IsClose_coffeemaker & IsCut_poundcake,"['Walk_chicken', 'RightGrab_chicken', 'Walk_coffeemaker', 'Open_coffeemaker', 'PlugIn_coffeemaker', 'RightPutIn_chicken_coffeemaker', 'Close_coffeemaker', 'Walk_poundcake', 'LeftGrab_poundcake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_poundcake']","['Walk_chicken', 'RightGrab_chicken', 'Walk_coffeemaker', 'RightPutIn_chicken_coffeemaker', 'Close_coffeemaker', 'Walk_poundcake', 'RightGrab_poundcake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_poundcake']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn', 'Close', 'LeftGrab', 'Cut']","['chicken', 'coffeemaker', 'poundcake', 'kitchenknife']",True,True,49,5.074476480484009,0,0,[],223
IsNear_self_crackers & IsClean_bench & IsIn_bananas_kitchencabinet,"['Walk_bananas', 'RightGrab_bananas', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_bananas_kitchencabinet', 'Walk_rag', 'LeftGrab_rag', 'Walk_bench', 'Wipe_bench', 'Walk_crackers']","['Walk_crackers', 'RightGrab_crackers', 'Walk_bench', 'Wipe_bench', 'Walk_bananas', 'RightGrab_bananas', 'Walk_kitchencabinet', 'RightPutIn_bananas_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'LeftGrab', 'Wipe']","['bananas', 'kitchencabinet', 'rag', 'bench', 'crackers']",False,False,53,3.479058265686035,107,10,"['Walk(bananas)', 'RightGrab(bananas)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)', 'RightPutIn(bananas,kitchencabinet)', 'Walk(rag)', 'LeftGrab(rag)', 'Walk(bench)', 'Wipe(bench)', 'Walk(crackers)']",1735
IsClean_garbagecan & IsPlugged_keyboard,"['Walk_rag', 'RightGrab_rag', 'Walk_keyboard', 'PlugIn_keyboard', 'Walk_garbagecan', 'Wipe_garbagecan']","['Walk_garbagecan', 'RightGrab_rag', 'Walk_keyboard', 'PlugIn_keyboard']","['Walk', 'RightGrab', 'PlugIn', 'Wipe']","['rag', 'keyboard', 'garbagecan']",False,False,15,0.9861874580383301,67,6,"['Walk(keyboard)', 'PlugIn(keyboard)', 'Walk(rag)', 'RightGrab(rag)', 'Walk(garbagecan)', 'Wipe(garbagecan)']",290
IsPlugged_keyboard & IsCut_salmon,"['Walk_keyboard', 'PlugIn_keyboard', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Cut_salmon']","['Walk_keyboard', 'RightGrab_keyboard', 'Walk_wallphone', 'SwitchOn_wallphone', 'PlugIn_keyboard']","['Walk', 'PlugIn', 'RightGrab', 'LeftGrab', 'Cut']","['keyboard', 'kitchenknife', 'salmon']",False,False,18,1.088320016860962,72,7,"['Walk(keyboard)', 'PlugIn(keyboard)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(salmon)', 'LeftGrab(salmon)', 'Cut(salmon)']",393
IsClean_toiletpaper & IsIn_washingsponge_toilet & IsClose_toilet,"['Walk_washingsponge', 'RightGrab_washingsponge', 'Walk_toilet', 'Open_toilet', 'RightPutIn_washingsponge_toilet', 'Close_toilet', 'Walk_rag', 'RightGrab_rag', 'Walk_toiletpaper', 'Wipe_toiletpaper']","['Walk_toiletpaper', 'RightGrab_toiletpaper', 'Walk_washingsponge', 'RightGrab_washingsponge', 'Walk_toilet', 'Close_toilet']","['Walk', 'RightGrab', 'Open', 'RightPutIn', 'Close', 'Wipe']","['washingsponge', 'toilet', 'rag', 'toiletpaper']",False,False,42,2.9116322994232178,95,10,"['Walk(washingsponge)', 'RightGrab(washingsponge)', 'Walk(toilet)', 'Open(toilet)', 'RightPutIn(washingsponge,toilet)', 'Close(toilet)', 'Walk(rag)', 'RightGrab(rag)', 'Walk(toiletpaper)', 'Wipe(toiletpaper)']",1312
